timestamp,mode,battery_percent,voltage_v,charge_power_w,discharge_power_w,active_power_w,avg_power_1m_w,avg_power_5m_w,current_a,remaining_wh,full_capacity_wh,design_capacity_wh,wear_level_percent,battery_health_percent,cycle_count,time_to_full_h,time_to_empty_h
2026-08-17T17:41:54,charge,71.99300329652375,12.647,26.862,0.0,26.862,26.862,26.862,2.123981972009172,74.908,104.049,103.317,0.0,100.0,31,1.0848410393864942,
2026-08-17T17:41:55,charge,72.0151082662976,12.644,26.856,0.0,26.856,26.859,26.859,2.1240113888010126,74.931,104.049,103.317,0.0,100.0,31,1.084105886295097,
2026-08-17T17:41:56,charge,72.0151082662976,12.645,26.858,0.0,26.858,26.858666666666664,26.858666666666664,2.1240015816528275,74.931,104.049,103.317,0.0,100.0,31,1.0841193407466247,
2026-08-17T17:41:57,charge,72.0266412940057,12.645,26.63,0.0,26.63,26.8015,26.8015,2.1059707394226965,74.943,104.049,103.317,0.0,100.0,31,1.0859839934332036,
2026-08-17T17:41:58,charge,72.0266412940057,12.647,26.85,0.0,26.85,26.811200000000003,26.811200000000003,2.123033130386653,74.943,104.049,103.317,0.0,100.0,31,1.0855910962582804,
2026-08-17T17:41:59,charge,72.0266412940057,12.646,26.847,0.0,26.847,26.817166666666665,26.817166666666665,2.122963783014392,74.943,104.049,103.317,0.0,100.0,31,1.0853495584296133,
2026-08-17T17:42:00,charge,72.04874626377955,12.646,26.847,0.0,26.847,26.821428571428573,26.821428571428573,2.122963783014392,74.966,104.049,103.317,0.0,100.0,31,1.084319573901465,
2026-08-17T17:42:01,charge,72.05931820584533,12.646,26.86,0.0,26.86,26.82625,26.82625,2.1239917760556697,74.977,104.049,103.317,0.0,100.0,31,1.083714645170309,
2026-08-17T17:42:02,charge,72.05931820584533,12.648,26.864,0.0,26.864,26.830444444444442,26.830444444444442,2.1239721695129665,74.977,104.049,103.317,0.0,100.0,31,1.0835452264011862,
2026-08-17T17:42:04,charge,72.05931820584533,12.648,26.852,0.0,26.852,26.832600000000003,26.832600000000003,2.123023402909551,74.977,104.049,103.317,0.0,100.0,31,1.0834581814658288,
2026-08-17T17:42:05,charge,72.08238426126152,12.647,26.761,0.0,26.761,26.826090909090908,26.826090909090908,2.115995888352969,75.001,104.049,103.317,0.0,100.0,31,1.082826420682714,
2026-08-17T17:42:06,charge,72.08238426126152,12.647,26.761,0.0,26.761,26.820666666666668,26.820666666666668,2.115995888352969,75.001,104.049,103.317,0.0,100.0,31,1.0830454127414184,
2026-08-17T17:42:07,charge,72.08238426126152,12.647,26.382,0.0,26.382,26.786923076923078,26.786923076923078,2.086028307108405,75.001,104.049,103.317,0.0,100.0,31,1.0844097292019643,
